archive,name,bytes,width,height,mips,format
textures.xdb0,textures/item/item_medkit_bump#.thm,138,,,,
textures.xdb0,textures/item/item_medkit_bump.dds,349568,512,512,6,DXT5
textures.xdb0,textures/item/item_medkit_bump.thm,138,,,,
textures.xdb0,textures/item/item_medkit_c.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_medkit_c.thm,161,,,,
textures.xdb0,textures/item/item_mednaya_provoloka.dds,21968,128,256,6,DXT1
textures.xdb0,textures/item/item_mednaya_provoloka.thm,170,,,,
textures.xdb0,textures/item/item_mednaya_provoloka_bump#.dds,43808,128,256,6,DXT5
textures.xdb0,textures/item/item_mednaya_provoloka_bump#.thm,138,,,,
textures.xdb0,textures/item/item_mednaya_provoloka_bump.dds,43856,128,256,9,DXT5
textures.xdb0,textures/item/item_mednaya_provoloka_bump.thm,138,,,,
textures.xdb0,textures/item/item_meinkampf.dds,11064,128,128,8,DXT1
textures.xdb0,textures/item/item_memory_modul.dds,43808,256,256,6,DXT1
textures.xdb0,textures/item/item_memory_modul.thm,165,,,,
textures.xdb0,textures/item/item_memory_modul_bump#.dds,87488,256,256,6,DXT5
textures.xdb0,textures/item/item_memory_modul_bump#.thm,138,,,,
textures.xdb0,textures/item/item_memory_modul_bump.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_memory_modul_bump.thm,138,,,,
textures.xdb0,textures/item/item_merger.dds,43832,256,256,8,DXT1
textures.xdb0,textures/item/item_merger.thm,167,,,,
textures.xdb0,textures/item/item_merger_soc.dds,43808,256,256,6,DXT1
textures.xdb0,textures/item/item_merger_soc.thm,167,,,,
textures.xdb0,textures/item/item_milimap.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_mineral_water.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_mineral_water.thm,166,,,,
textures.xdb0,textures/item/item_mineral_water_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_mineral_water_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_mineral_water_bump.thm,138,,,,
textures.xdb0,textures/item/item_mint.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_mint.thm,157,,,,
textures.xdb0,textures/item/item_mint_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_mint_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_mint_bump.thm,138,,,,
textures.xdb0,textures/item/item_mirror.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_mks10.dds,174848,512,512,6,DXT1
textures.xdb0,textures/item/item_mks10.thm,138,,,,
textures.xdb0,textures/item/item_money.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_money.thm,158,,,,
textures.xdb0,textures/item/item_money1.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_money1.thm,159,,,,
textures.xdb0,textures/item/item_money1_bump#.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money1_bump.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money1_bump.thm,138,,,,
textures.xdb0,textures/item/item_money2.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_money2.thm,159,,,,
textures.xdb0,textures/item/item_money2_bump#.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money2_bump.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money2_bump.thm,138,,,,
textures.xdb0,textures/item/item_money3.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_money3.thm,159,,,,
textures.xdb0,textures/item/item_money3_bump#.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money3_bump.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money3_bump.thm,138,,,,
textures.xdb0,textures/item/item_money5.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money_bump#.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money_bump.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_money_bump.thm,138,,,,
textures.xdb0,textures/item/item_mre.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_mre_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_mre_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_n4.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_nabor_young_techni2.dds,87488,256,256,6,DXT5
textures.xdb0,textures/item/item_nabor_young_techni2.thm,172,,,,
textures.xdb0,textures/item/item_nabor_young_techni2_bump#.dds,87488,256,256,6,DXT5
textures.xdb0,textures/item/item_nabor_young_techni2_bump#.thm,138,,,,
textures.xdb0,textures/item/item_nabor_young_techni2_bump.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_nabor_young_techni2_bump.thm,138,,,,
textures.xdb0,textures/item/item_nabor_young_technic.dds,43808,256,256,6,DXT1
textures.xdb0,textures/item/item_nabor_young_technic.thm,172,,,,
textures.xdb0,textures/item/item_nabor_young_technic_bump#.dds,87488,256,256,6,DXT5
textures.xdb0,textures/item/item_nabor_young_technic_bump#.thm,138,,,,
textures.xdb0,textures/item/item_nabor_young_technic_bump.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_nabor_young_technic_bump.thm,138,,,,
textures.xdb0,textures/item/item_notes.dds,174848,512,512,6,DXT1
textures.xdb0,textures/item/item_notes.thm,138,,,,
textures.xdb0,textures/item/item_nuts.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_nuts.thm,157,,,,
textures.xdb0,textures/item/item_nuts_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_nuts_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_nuts_bump.thm,138,,,,
textures.xdb0,textures/item/item_parts.dds,43832,256,256,9,DXT1
textures.xdb0,textures/item/item_poison_gas.dds,87488,512,256,6,DXT1
textures.xdb0,textures/item/item_poison_gas.thm,163,,,,
textures.xdb0,textures/item/item_poison_gas_bump#.dds,174848,512,256,6,DXT5
textures.xdb0,textures/item/item_poison_gas_bump#.thm,138,,,,
textures.xdb0,textures/item/item_poison_gas_bump.dds,174928,512,256,10,DXT5
textures.xdb0,textures/item/item_poison_gas_bump.thm,138,,,,
textures.xdb0,textures/item/item_provodnik.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_radio.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_raisins.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_raisins.thm,160,,,,
textures.xdb0,textures/item/item_raisins_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_raisins_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_raisins_bump.thm,138,,,,
textures.xdb0,textures/item/item_ration_mre.thm,163,,,,
textures.xdb0,textures/item/item_ration_mre_bump.thm,138,,,,
textures.xdb0,textures/item/item_ration_ru.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_ration_ru.thm,162,,,,
textures.xdb0,textures/item/item_ration_ru_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_ration_ru_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_ration_ru_bump.thm,138,,,,
textures.xdb0,textures/item/item_ration_ukr.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_ration_ukr.thm,163,,,,
textures.xdb0,textures/item/item_ration_ukr_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_ration_ukr_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_ration_ukr_bump.thm,138,,,,
textures.xdb0,textures/item/item_rebirth.dds,43832,256,256,9,DXT1
textures.xdb0,textures/item/item_rope.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_rops.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_roz.dds,16512,128,128,0,DXT5
textures.xdb0,textures/item/item_s_guide.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_sack.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_sack.thm,157,,,,
textures.xdb0,textures/item/item_sack_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_sack_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_sack_bump.thm,138,,,,
textures.xdb0,textures/item/item_safe_container.dds,43808,256,256,6,DXT1
textures.xdb0,textures/item/item_safe_container.thm,167,,,,
textures.xdb0,textures/item/item_safe_container_bump#.dds,87488,256,256,6,DXT5
textures.xdb0,textures/item/item_safe_container_bump#.thm,138,,,,
textures.xdb0,textures/item/item_safe_container_bump.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_safe_container_bump.thm,138,,,,
textures.xdb0,textures/item/item_salmon.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_salmon.thm,159,,,,
textures.xdb0,textures/item/item_salmon_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_salmon_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_salmon_bump.thm,138,,,,
textures.xdb0,textures/item/item_sausage.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_sausage.thm,160,,,,
textures.xdb0,textures/item/item_sausage_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_sausage_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_sausage_bump.thm,138,,,,
textures.xdb0,textures/item/item_scanner.dds,174848,512,512,6,DXT1
textures.xdb0,textures/item/item_scanner.thm,160,,,,
textures.xdb0,textures/item/item_scanner_bump#.dds,349568,512,512,6,DXT5
textures.xdb0,textures/item/item_scanner_bump#.thm,138,,,,
textures.xdb0,textures/item/item_scanner_bump.dds,349680,512,512,10,DXT5
textures.xdb0,textures/item/item_scanner_bump.thm,138,,,,
textures.xdb0,textures/item/item_small_cube.dds,11064,128,128,8,DXT1
textures.xdb0,textures/item/item_small_tools.dds,43808,256,256,6,DXT1
textures.xdb0,textures/item/item_small_tools.thm,164,,,,
textures.xdb0,textures/item/item_small_tools_bump#.dds,87488,256,256,6,DXT5
textures.xdb0,textures/item/item_small_tools_bump#.thm,138,,,,
textures.xdb0,textures/item/item_small_tools_bump.dds,87536,256,256,9,DXT5
textures.xdb0,textures/item/item_small_tools_bump.thm,138,,,,
textures.xdb0,textures/item/item_spalnik.dds,174888,512,512,8,DXT1
textures.xdb0,textures/item/item_spalnik.thm,138,,,,
textures.xdb0,textures/item/item_stims.dds,349672,512,1024,11,DXT1
textures.xdb0,textures/item/item_swiss.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_synthwire.dds,21992,128,256,9,DXT1
textures.xdb0,textures/item/item_synthwire.thm,162,,,,
textures.xdb0,textures/item/item_synthwire_bump#.dds,43856,128,256,9,DXT5
textures.xdb0,textures/item/item_synthwire_bump.dds,43856,128,256,9,DXT5
textures.xdb0,textures/item/item_synthwire_bump.thm,138,,,,
textures.xdb0,textures/item/item_tarp.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_textolitbase.dds,21968,128,256,6,DXT1
textures.xdb0,textures/item/item_textolitbase.thm,138,,,,
textures.xdb0,textures/item/item_tobacco.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_tobacco.thm,160,,,,
textures.xdb0,textures/item/item_tobacco_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_tobacco_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_tobacco_bump.thm,138,,,,
textures.xdb0,textures/item/item_tomato.dds,43832,256,256,9,DXT1
textures.xdb0,textures/item/item_tomato.thm,159,,,,
textures.xdb0,textures/item/item_tomato_bump#.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_tomato_bump.dds,65664,256,256,0,DXT5
textures.xdb0,textures/item/item_tomato_bump.thm,138,,,,
textures.xdb0,textures/item/item_torch.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_tushonka.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_tushonka.thm,161,,,,
textures.xdb0,textures/item/item_tushonka_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_tushonka_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_tushonka_bump.thm,138,,,,
textures.xdb0,textures/item/item_universalpowerdevice.dds,174904,512,512,8,DXT1
textures.xdb0,textures/item/item_universalpowerdevice.thm,173,,,,
textures.xdb0,textures/item/item_universalpowerdevice_bump#.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_universalpowerdevice_bump.dds,262272,512,512,0,DXT5
textures.xdb0,textures/item/item_universalpowerdeviceo_bump.thm,138,,,,
textures.xdb0,textures/item/item_ustroystva.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_ustroystva.thm,138,,,,
textures.xdb0,textures/item/item_x_files.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_x_files.thm,138,,,,
textures.xdb0,textures/item/item_xxporn2.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/item_xxxporn.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/kielbasa.dds,87528,512,256,10,DXT1
textures.xdb0,textures/item/kielbasa.thm,156,,,,
textures.xdb0,textures/item/kielbasa_bump#.dds,131200,512,256,0,DXT5
textures.xdb0,textures/item/kielbasa_bump#.thm,138,,,,
textures.xdb0,textures/item/kielbasa_bump.dds,174928,512,256,10,DXT5
textures.xdb0,textures/item/kielbasa_bump.thm,138,,,,
textures.xdb0,textures/item/med_bank.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/stick.dds,174848,1024,256,6,DXT1
textures.xdb0,textures/item/stick.thm,153,,,,
textures.xdb0,textures/item/stick_bump#.dds,349568,1024,256,6,DXT5
textures.xdb0,textures/item/stick_bump#.thm,138,,,,
textures.xdb0,textures/item/stick_bump.dds,349712,1024,256,11,DXT5
textures.xdb0,textures/item/stick_bump.thm,138,,,,
textures.xdb0,textures/item/sumka_1.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/sumka_2.dds,349672,1024,512,11,DXT1
textures.xdb0,textures/item/sumka_2.thm,155,,,,
textures.xdb0,textures/item/sumka_2_bump#.dds,240,8,8,4,DXT5
textures.xdb0,textures/item/sumka_2_bump.dds,524416,1024,512,0,DXT5
textures.xdb0,textures/item/sumka_2_bump.thm,138,,,,
textures.xdb0,textures/item/sumka_3.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/sumka_3.thm,155,,,,
textures.xdb0,textures/item/sumka_3_bump#.dds,240,8,8,4,DXT5
textures.xdb0,textures/item/sumka_3_bump.dds,349680,512,512,10,DXT5
textures.xdb0,textures/item/sumka_3_bump.thm,154,,,,
textures.xdb0,textures/item/sumka_4.dds,174904,512,512,10,DXT1
textures.xdb0,textures/item/sumka_5.dds,174904,512,512,10,DXT1
textures.xdb0,textures/lights/lights_big_beam_03.dds,1048709,1024,256,11,RGB
textures.xdb0,textures/lights/lights_big_beam_03.thm,138,,,,
textures.xdb0,textures/lights/lights_blamplight.dds,192,8,8,0,DXT5
textures.xdb0,textures/lights/lights_blamplight2.dds,192,8,8,0,DXT5
textures.xdb0,textures/lights/lights_blamplight_cv.dds,192,8,8,0,DXT5
textures.xdb0,textures/lights/lights_cone2.dds,699180,512,256,10,RGB
textures.xdb0,textures/lights/lights_cone2.thm,138,,,,
textures.xdb0,textures/lights/lights_cone_handing_lamp.dds,65664,256,256,0,DXT5
textures.xdb0,textures/lights/lights_cone_handing_lamp.thm,138,,,,
textures.xdb0,textures/lights/lights_cone_handing_lamp_1.dds,174928,512,256,10,DXT5
textures.xdb0,textures/lights/lights_control_monolith.dds,11048,128,128,6,DXT1
textures.xdb0,textures/lights/lights_control_monolith.thm,138,,,,
textures.xdb0,textures/lights/lights_duolight02grey.dds,87488,256,256,6,DXT5
textures.xdb0,textures/lights/lights_duolight02grey.thm,138,,,,
textures.xdb0,textures/lights/lights_fanblade3.dds,192,8,8,0,DXT5
textures.xdb0,textures/lights/lights_ray1.dds,131200,256,512,0,DXT5
textures.xdb0,textures/lights/lights_ray1.thm,138,,,,
textures.xdb0,textures/lights/lights_spot01.dds,87488,256,256,6,DXT5
textures.xdb0,textures/lights/lights_spot01.thm,138,,,,
textures.xdb0,textures/lights/lights_spot_wire_02.dds,87488,256,256,6,DXT5
textures.xdb0,textures/lights/lights_spot_wire_02.thm,138,,,,
textures.xdb0,textures/lights/lights_torch_01.dds,87488,256,256,6,DXT5
textures.xdb0,textures/lights/lights_torch_01.thm,138,,,,
textures.xdb0,textures/lod/lod_trees_trees_kamysh1.dds,22024,512,64,10,DXT1
textures.xdb0,textures/lod/lod_trees_trees_kamysh1.thm,138,,,,
textures.xdb0,textures/map/map_aes_1.dds,699216,1024,512,11,DXT3
textures.xdb0,textures/map/map_aes_1.thm,138,,,,
textures.xdb0,textures/map/map_aes_2.dds,699216,1024,512,11,DXT3
textures.xdb0,textures/map/map_aes_2.thm,138,,,,
textures.xdb0,textures/map/map_agroprom.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_agroprom.thm,138,,,,
textures.xdb0,textures/map/map_agroprom_underground#0.dds,524416,512,1024,0,DXT5
textures.xdb0,textures/map/map_agroprom_underground#0.thm,138,,,,
textures.xdb0,textures/map/map_agroprom_underground.dds,524416,512,1024,0,DXT5
textures.xdb0,textures/map/map_agroprom_underground.thm,138,,,,
textures.xdb0,textures/map/map_bar.dds,699216,512,1024,11,DXT3
textures.xdb0,textures/map/map_bar.thm,138,,,,
textures.xdb0,textures/map/map_darkvalley.dds,699216,512,1024,11,DXT3
textures.xdb0,textures/map/map_darkvalley.thm,138,,,,
textures.xdb0,textures/map/map_escape.dds,2796368,1024,2048,12,DXT3
textures.xdb0,textures/map/map_escape.thm,138,,,,
textures.xdb0,textures/map/map_fake_start.dds,349568,512,512,6,DXT5
textures.xdb0,textures/map/map_fake_start.thm,138,,,,
textures.xdb0,textures/map/map_garbage.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_garbage.thm,138,,,,
textures.xdb0,textures/map/map_hospital.dds,174928,256,512,10,DXT3
textures.xdb0,textures/map/map_hospital.thm,138,,,,
textures.xdb0,textures/map/map_jupiter.dds,5592560,2048,2048,12,DXT3
textures.xdb0,textures/map/map_jupiter.thm,138,,,,
textures.xdb0,textures/map/map_jupiter_underground.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/map/map_jupiter_underground.thm,138,,,,
textures.xdb0,textures/map/map_k01_darkscape.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_k01_darkscape.thm,138,,,,
textures.xdb0,textures/map/map_k02_trucks_cemetery.dds,1556896,1080,1080,11,DXT3
textures.xdb0,textures/map/map_k02_trucks_cemetery.thm,138,,,,
textures.xdb0,textures/map/map_l03u_agr_underground#0.dds,524416,512,1024,0,DXT5
textures.xdb0,textures/map/map_l03u_agr_underground#0.thm,138,,,,
textures.xdb0,textures/map/map_l03u_agr_underground.dds,1397888,1024,1024,6,DXT5
textures.xdb0,textures/map/map_l03u_agr_underground.thm,138,,,,
textures.xdb0,textures/map/map_l04_darkvalley.dds,699216,512,1024,11,DXT3
textures.xdb0,textures/map/map_l04_darkvalley.thm,138,,,,
textures.xdb0,textures/map/map_l04u_labx18.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/map/map_l04u_labx18.thm,138,,,,
textures.xdb0,textures/map/map_l05_bar.dds,699216,512,1024,11,DXT3
textures.xdb0,textures/map/map_l05_bar.thm,138,,,,
textures.xdb0,textures/map/map_l06_rostok.dds,699216,512,1024,11,DXT3
textures.xdb0,textures/map/map_l06_rostok.thm,138,,,,
textures.xdb0,textures/map/map_l07_military.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_l07_military.thm,138,,,,
textures.xdb0,textures/map/map_l08_yantar.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_l08_yantar.thm,138,,,,
textures.xdb0,textures/map/map_l08u_brainlab.dds,131200,512,256,0,DXT5
textures.xdb0,textures/map/map_l08u_brainlab.thm,138,,,,
textures.xdb0,textures/map/map_l09_deadcity.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_l09_deadcity.thm,138,,,,
textures.xdb0,textures/map/map_l10_radar.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_l10_radar.thm,138,,,,
textures.xdb0,textures/map/map_l10_red_forest.dds,1397888,1024,1024,6,DXT5
textures.xdb0,textures/map/map_l10_red_forest.thm,138,,,,
textures.xdb0,textures/map/map_l11_pripyat.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_l11_pripyat.thm,138,,,,
textures.xdb0,textures/map/map_l12_stancia.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/map/map_l12_stancia.thm,138,,,,
textures.xdb0,textures/map/map_l12u_control_monolith.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/map/map_l12u_control_monolith.thm,138,,,,
textures.xdb0,textures/map/map_l13_generators.dds,1398256,1024,1024,11,DXT3
textures.xdb0,textures/map/map_l13_generators.thm,138,,,,
textures.xdb0,textures/map/map_labx8#0.dds,262272,512,512,0,DXT5
